Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,"Ünivers,teTürü",Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Dil Puanlarý.Üniversite Türü,Dil Puanlarý.Üniversite,Dil Puanlarý.Fakülte / Yüksekokul,Dil Puanlarý.Puan Türü,Dil Puanlarý.Burs Türü,Dil Puanlarý.Genel Kontenjan,Dil Puanlarý.Okul Birincisi Kontenjaný,Dil Puanlarý.Toplam Kontenjan **,Dil Puanlarý.Genel Kontenjana Yerleþen,Dil Puanlarý.Okul Birincisi Kontenjanýna Yerleþen,Dil Puanlarý.Toplam Yerleþen,Dil Puanlarý.Boþ Kalan Kontenjan,Dil Puanlarý.Ýlk Yerleþme Oraný,Dil Puanlarý.Yerleþip Kayýt Yaptýrmayan,Dil Puanlarý.Ek Yerleþen,"Dil Puanlarý.0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","Dil Puanlarý.0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný *","Dil Puanlarý.0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","Dil Puanlarý.0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","Dil Puanlarý.2023 Tavan Puan(0,12) *","Dil Puanlarý.2023 Tavan Baþarý Sýrasý(0,12) *",Dil Puanlarý.2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,Dil Puanlarý.Yerleþenlerin Ortalama OBP'si *,Dil Puanlarý.Yerleþenlerin Ortalama Diploma Notu *
100790328,https://yokatlas.yok.gov.tr/lisans.php?y=100790328,AKDENÝZ ÜNÝVERSÝTESÝ,Manavgat Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100790328,(ÝÖ)(4 Yýllýk),ANTALYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,41,41,41,52,46077,45094,40085,38000,358.84379,342.80679,310.56838,323.97543,42,41,41,52,Devlet,AKDENÝZ ÜNÝVERSÝTESÝ,Manavgat Turizm Fakültesi,DÝL,ÝÖ-Ücretli,40,1,42,41,,41,1,0.976,2,2,358.84379,,46077,,387.61297,33505,2,385.237,77
100330268,https://yokatlas.yok.gov.tr/lisans.php?y=100330268,AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ,Turizm Fakültesi (Kuþadasý),Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100330268,(ÝÖ)(4 Yýllýk),AYDIN,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,42,41,41,41,47896,46748,43275,39300,354.91083,338.60684,300.49265,319.84776,42,41,41,41,Devlet,AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ,Turizm Fakültesi (Kuþadasý),DÝL,ÝÖ-Ücretli,40,1,42,41,,42,0,1,2,1,354.91083,,47896,,427.14722,17854,3,394.35,78.9
110330299,https://yokatlas.yok.gov.tr/lisans.php?y=110330299,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110330299,(ÝÖ)(4 Yýllýk),ZONGULDAK,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,63,62,62,62,47982,42669,42145,33300,354.71386,349.0131,304.05613,339.55727,64,62,62,62,Devlet,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,ÝÖ-Ücretli,60,2,64,62,,63,1,0.984,2,2,354.71386,,47982,,465.75351,7432,5,394.702,78.9
108890247,https://yokatlas.yok.gov.tr/lisans.php?y=108890247,SAKARYA ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Almanca Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108890247,(ÝÖ)(4 Yýllýk),SAKARYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,62,62,62,62,49572,52450,49250,50900,351.12966,324.51744,282.14653,284.25198,64,62,62,62,Devlet,SAKARYA ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,ÝÖ-Ücretli,60,2,64,62,,62,2,0.969,3,,351.12966,,49572,,431.39698,16387,9,395.971,79.2
101490365,https://yokatlas.yok.gov.tr/lisans.php?y=101490365,ATATÜRK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101490365,(Ýngilizce)(ÝÖ)(4 Yýllýk),ERZURUM,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,62,62,62,62,51746,45233,43370,34900,346.37211,342.38722,300.17111,334.25908,64,62,62,62,Devlet,ATATÜRK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,60,2,64,62,,62,2,0.969,1,1,346.37211,,51746,,429.30541,17097,5,395.066,79
106130137,https://yokatlas.yok.gov.tr/lisans.php?y=106130137,KARABÜK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106130137,(ÝÖ)(4 Yýllýk),KARABÜK,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,72,72,72,72,52919,45589,44947,34200,343.7059,341.51871,295.41313,336.44536,74,72,72,72,Devlet,KARABÜK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,70,2,74,72,,72,2,0.973,1,1,343.7059,,52919,,372.23369,40174,11,388.102,77.6
103530406,https://yokatlas.yok.gov.tr/lisans.php?y=103530406,ERCÝYES ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Kore Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103530406,(ÝÖ)(4 Yýllýk),KAYSERÝ,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,42,41,41,41,53344,41985,37112,36900,342.87751,350.76826,319.79931,327.7759,42,41,41,41,Devlet,ERCÝYES ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,40,1,42,41,,42,0,1,4,2,342.87751,,53344,,376.918,38131,4,404.576,80.9
104330229,https://yokatlas.yok.gov.tr/lisans.php?y=104330229,TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104330229,(Ýngilizce)(ÝÖ)(4 Yýllýk),TOKAT,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,52,52,52,52,56417,48434,48421,36900,336.21519,334.35398,284.71641,327.58663,54,52,52,52,Devlet,TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,50,2,54,52,,52,2,0.963,4,4,336.21519,,56417,,395.43773,30230,7,394.116,78.8
101530387,https://yokatlas.yok.gov.tr/lisans.php?y=101530387,BALIKESÝR ÜNÝVERSÝTESÝ,Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101530387,(ÝÖ)(4 Yýllýk),BALIKESÝR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,41,41,41,41,57445,53528,51241,43400,334.1075,321.8263,276.41087,307.03382,42,41,41,41,Devlet,BALIKESÝR ÜNÝVERSÝTESÝ,Turizm Fakültesi,DÝL,ÝÖ-Ücretli,40,1,42,41,,41,1,0.976,,,334.1075,,57445,,358.43638,46222,2,397.816,79.6
111890178,https://yokatlas.yok.gov.tr/lisans.php?y=111890178,SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ,Turizm Fakültesi (Sapanca),Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111890178,(ÝÖ)(4 Yýllýk),SAKARYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,53,52,52,41,67134,63668,60387,53000,314.13289,297.32051,250.96976,277.86386,54,52,52,41,Devlet,SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ,Turizm Fakültesi (Sapanca),DÝL,ÝÖ-Ücretli,50,2,54,52,,53,1,0.981,4,2,314.13289,,67134,,374.32287,39262,5,383.248,76.6
108930098,https://yokatlas.yok.gov.tr/lisans.php?y=108930098,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Alman Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108930098,(Almanca)(ÝÖ)(4 Yýllýk),KONYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,62,62,62,62,71835,70289,64982,62000,304.85943,282.13645,238.80128,252.91864,64,62,62,62,Devlet,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,60,2,64,62,,62,2,0.969,3,3,304.85943,,71835,,333.20603,57853,6,383.687,76.7
102030071,https://yokatlas.yok.gov.tr/lisans.php?y=102030071,BÝNGÖL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102030071,(ÝÖ)(4 Yýllýk),BÝNGÖL,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,62,62,62,62,72717,59115,58559,44700,303.13224,308.27668,255.75734,302.73846,64,62,62,62,Devlet,BÝNGÖL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,60,2,64,62,,62,2,0.969,3,3,303.13224,,72717,,444.55855,12304,6,391.077,78.2
105930123,https://yokatlas.yok.gov.tr/lisans.php?y=105930123,KAFKAS ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105930123,(Ýngilizce)(ÝÖ)(4 Yýllýk),KARS,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,62,62,62,62,75042,60552,59657,43000,298.719,304.7612,252.91103,308.30336,64,62,62,62,Devlet,KAFKAS ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,60,2,64,62,,62,2,0.969,,,298.719,,75042,,447.8224,11422,6,386.237,77.2
100590074,https://yokatlas.yok.gov.tr/lisans.php?y=100590074,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,Ýngilizce Mütercim ve Tercümanlýk (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100590074,(ÝÖ)(4 Yýllýk),AÐRI,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,52,52,52,52,78179,64548,64598,50800,292.9255,295.22159,239.82432,284.8199,54,52,52,52,Devlet,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,DÝL,ÝÖ-Ücretli,50,2,54,52,,52,2,0.963,2,2,292.9255,,78179,,412.1158,23425,4,381.948,76.4
103530415,https://yokatlas.yok.gov.tr/lisans.php?y=103530415,ERCÝYES ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Rus Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103530415,(ÝÖ)(4 Yýllýk),KAYSERÝ,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,52,52,52,52,79340,76082,65452,57000,290.90546,269.22519,237.43344,266.61879,54,52,52,52,Devlet,ERCÝYES ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,ÝÖ-Ücretli,50,2,54,52,,52,2,0.963,5,3,290.90546,,79340,,435.30566,15113,5,373.385,74.7
100430601,https://yokatlas.yok.gov.tr/lisans.php?y=100430601,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Turizm Fakültesi,Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100430601,(ÝÖ)(4 Yýllýk),AFYONKARAHÝSAR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,52,41,41,41,80226,73650,67441,59500,289.33923,274.50005,232.05068,259.49125,54,41,41,41,Devlet,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Turizm Fakültesi,DÝL,ÝÖ-Ücretli,50,2,54,52,,52,2,0.963,3,3,289.33923,,80226,,359.01139,46011,4,378.463,75.7
102270025,https://yokatlas.yok.gov.tr/lisans.php?y=102270025,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Çeviribilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102270025,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,64,67,67,62,1874,1507,2037,1570,508.6515,509.66723,473.04478,498.46411,64,67,67,62,Devlet,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,64,0,1,1,,508.6515,,1874,,538.22539,236,2,473.211,94.6
102210135,https://yokatlas.yok.gov.tr/lisans.php?y=102210135,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102210135,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,64,67,67,62,2943,2364,2528,2300,497.0983,499.63599,466.0258,486.42018,64,67,67,62,Devlet,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,64,0,1,1,1,497.0983,,2943,,533.64926,405,2,471.18,94.2
102270026,https://yokatlas.yok.gov.tr/lisans.php?y=102270026,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Dilbilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102270026,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,54,57,57,52,3112,2513,2745,2400,495.282,497.93825,463.24681,484.60256,54,57,57,52,Devlet,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,50,2,54,50,2,54,0,1,1,,495.282,,3112,,525.91945,728,6,463.935,92.8
104010025,https://yokatlas.yok.gov.tr/lisans.php?y=104010025,GALATASARAY ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Fransýz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104010025,(Fransýzca)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,32,31,31,31,3682,3656,3247,3150,490.21389,486.92975,457.41955,474.47637,32,31,31,31,Devlet,GALATASARAY ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,30,1,32,30,1,32,0,1,1,,490.21389,,3682,,515.10395,1349,,460.418,92.1
102210056,https://yokatlas.yok.gov.tr/lisans.php?y=102210056,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102210056,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,72,82,93,93,3939,3142,3542,3040,488.1409,491.66148,454.37161,475.88386,72,82,93,93,Devlet,BOÐAZÝÇÝ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Ücretsiz,70,2,72,70,2,72,0,1,,,488.1409,,3939,,518.66089,1107,4,459.596,91.9
104890460,https://yokatlas.yok.gov.tr/lisans.php?y=104890460,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104890460,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,64,72,72,72,4025,4605,4230,3680,487.44458,478.72382,447.74074,468.40121,64,72,72,72,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,64,0,1,1,1,487.44458,,4025,,514.12998,1429,2,468.616,93.7
104810274,https://yokatlas.yok.gov.tr/lisans.php?y=104810274,HACETTEPE ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810274,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,72,93,93,93,5492,5971,5680,4820,476.93341,469.0873,435.77751,456.97437,72,93,93,93,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Ücretsiz,70,2,72,70,2,72,0,1,,,476.93341,,5492,,524.79241,792,1,459.703,91.9
105690658,https://yokatlas.yok.gov.tr/lisans.php?y=105690658,ÝSTANBUL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105690658,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,64,62,62,52,5936,5467,5122,4270,474.16472,472.38721,440.29107,462.05294,64,62,62,52,Devlet,ÝSTANBUL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,64,0,1,3,2,474.16472,,5936,,512.19887,1588,5,455.738,91.1
104810105,https://yokatlas.yok.gov.tr/lisans.php?y=104810105,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810105,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu,63,93,93,93,6002,7071,6991,6020,473.79271,462.64697,426.86259,447.39896,64,93,93,93,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,63,1,0.984,1,1,473.79271,,6002,,502.55971,2432,4,463.214,92.6
107290342,https://yokatlas.yok.gov.tr/lisans.php?y=107290342,MARMARA ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107290342,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,54,52,52,52,6960,6386,5770,5050,468.25829,466.61858,435.17487,454.85006,54,52,52,52,Devlet,MARMARA ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,Ücretsiz,50,2,54,50,2,54,0,1,2,1,468.25829,,6960,,489.22049,3813,,448.948,89.8
103490363,https://yokatlas.yok.gov.tr/lisans.php?y=103490363,EGE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103490363,(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu,72,72,72,72,7101,7256,6664,5420,467.52156,461.60831,428.88383,451.83956,74,72,72,72,Devlet,EGE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,70,2,74,70,2,72,2,0.973,1,2,467.52156,,7101,,494.05302,3257,2,456.962,91.4
104810098,https://yokatlas.yok.gov.tr/lisans.php?y=104810098,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dilbilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810098,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu,63,64,62,62,7541,8301,8959,8810,465.13275,456.01935,415.98561,429.89962,64,64,62,62,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,63,1,0.984,,,465.13275,,7541,,499.62019,2698,4,448.414,89.7
103190561,https://yokatlas.yok.gov.tr/lisans.php?y=103190561,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103190561,(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu,63,62,62,62,8537,8896,8198,6550,459.95628,453.01669,420.09418,443.64486,64,62,62,62,Devlet,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,63,1,0.984,3,1,459.95628,,8537,,478.28378,5288,1,451.614,90.3
110110022,https://yokatlas.yok.gov.tr/lisans.php?y=110110022,YILDIZ TEKNÝK ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110110022,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,8636,8075,7641,6740,459.43422,457.20061,423.06777,442.39224,62,62,62,62,Devlet,YILDIZ TEKNÝK ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Ücretsiz,60,2,62,60,2,62,0,1,1,,459.43422,,8636,,483.08938,4613,1,448.891,89.8
105610185,https://yokatlas.yok.gov.tr/lisans.php?y=105610185,ÝSTANBUL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105610185,(Ýngilizce)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,96,93,93,93,8736,7661,8019,6770,458.98774,459.43488,421.09868,442.15762,96,93,93,93,Devlet,ÝSTANBUL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,90,3,96,90,3,96,0,1,3,,458.98774,,8736,,491.59968,3497,4,445.539,89.1
104110306,https://yokatlas.yok.gov.tr/lisans.php?y=104110306,GAZÝ ÜNÝVERSÝTESÝ,Gazi Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104110306,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,123,123,123,134,9229,10012,9449,7860,456.7284,447.42488,413.63442,435.10467,123,123,123,134,Devlet,GAZÝ ÜNÝVERSÝTESÝ,Gazi Eðitim Fakültesi,DÝL,Ücretsiz,120,3,123,120,3,123,0,1,2,1,456.7284,,9229,,492.71047,3394,7,454.223,90.8
104810044,https://yokatlas.yok.gov.tr/lisans.php?y=104810044,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Amerikan Kültürü ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810044,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu,62,82,82,82,9287,11192,10243,8970,456.46931,442.13064,410.01719,429.05024,64,82,82,82,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,62,2,0.969,1,,456.46931,,9287,,486.42658,4158,2,451.67,90.3
104890458,https://yokatlas.yok.gov.tr/lisans.php?y=104890458,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Fransýzca Mütercim ve Tercümanlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104890458,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu,62,62,62,64,9743,11399,9862,10200,454.53247,441.31912,411.6785,422.69663,64,62,62,64,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,62,2,0.969,,,454.53247,,9743,,495.88308,3055,3,448.277,89.7
104890457,https://yokatlas.yok.gov.tr/lisans.php?y=104890457,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Almanca Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104890457,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,64,62,62,62,10478,11650,11299,10500,451.70012,440.42923,405.21732,421.28666,64,62,62,62,Devlet,HACETTEPE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,60,2,64,0,1,3,1,451.70012,,10478,,493.36349,3336,2,450.347,90.1
103410087,https://yokatlas.yok.gov.tr/lisans.php?y=103410087,EGE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103410087,(Ýngilizce)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu#,84,82,82,82,10794,10793,10190,8330,450.37996,443.86059,410.27241,432.40622,84,82,82,82,Devlet,EGE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,80,2,84,80,2,84,0,1,4,,450.37996,,10794,,483.91003,4504,4,447.37,89.5
