Program ID,Üniversite,Fakülte,YOK Atlas Baðlantýsý,Program Adý,Program Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjan,2022 Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Eþit Aðýrlýk Puanlarý.Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjaný,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlý 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlý 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlý 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","2023 Yýlý 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puan(0,12 Katsayýsý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayýsý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
102690265,SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102690265,Siyaset Bilimi ve Kamu Yönetimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102690265,(4 Yýllýk),SÝVAS,Devlet,Ücretsiz,Örgün,Doldu,90,72,24,,766468,758554,,,260.41698,260.15797,,,92,72,72,,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,70,2,92,72,,90,2,97.80%,5,5,260.41698,,766468,,353.77293,149156,5,381.486,76.3
102790322,ÇANAKKALE ONSEKÝZ MART ÜNÝVERSÝTESÝ,Biga Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102790322,Uluslararasý Ýliþkiler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102790322,(ÝÖ)(4 Yýllýk),ÇANAKKALE,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,82,82,,,795754,814963,,,257.7633,255.19924,,,84,82,,,Biga Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,ÝÖ-Ücretli,80,2,84,82,,82,2,97.60%,7,5,257.7633,,795754,,303.52503,388297,4,375.887,75.2
101690120,BARTIN ÜNÝVERSÝTESÝ,Spor Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101690120,Spor Yöneticiliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101690120,(4 Yýllýk),BARTIN,Devlet,Ücretsiz,Örgün,Doldu,53,52,9,,819393,771721,,,255.68847,258.98158,,,54,52,52,,Spor Bilimleri Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,54,52,,53,1,98.10%,9,3,255.68847,,819393,,312.55784,331028,6,369.842,74
101590182,BALIKESÝR ÜNÝVERSÝTESÝ,Burhaniye Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101590182,Uluslararasý Ticaret (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101590182,(ÝÖ)(4 Yýllýk),BALIKESÝR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,41,41,,,844137,957974,,,253.52912,243.64176,,,42,41,,,Burhaniye Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,ÝÖ-Ücretli,40,1,42,41,,41,1,97.60%,5,2,253.52912,,844137,,269.02104,676072,3,382.902,76.6
101590210,BALIKESÝR ÜNÝVERSÝTESÝ,Burhaniye Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101590210,Turizm Ýþletmeciliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101590210,(4 Yýllýk),BALIKESÝR,Devlet,Ücretsiz,Örgün,Doldu,41,41,,,855635,919249,,,252.54341,246.66856,,,42,41,,,Burhaniye Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,41,1,97.60%,6,,252.54341,,855635,,307.38455,362707,5,386.617,77.3
109890156,UÞAK ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109890156,Uluslararasý Ticaret ve Finansman (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109890156,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu,41,31,3,,911712,966897,,,247.85308,242.96516,,,42,31,31,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,41,1,97.60%,1,1,247.85308,,911712,,313.62605,324829,7,375.839,75.2
109890148,UÞAK ÜNÝVERSÝTESÝ,Spor Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109890148,Rekreasyon,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109890148,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu,31,31,,,949724,884539,,,244.78683,249.45331,,,32,31,31,,Spor Bilimleri Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,32,31,,31,1,96.90%,7,3,244.78683,,949724,,300.94904,405919,3,370.824,74.2
110390220,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=110390220,Ýktisat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110390220,(Ýngilizce)(4 Yýllýk),ZONGULDAK,Devlet,Ücretsiz,Örgün,Doldu,52,41,4,,951798,1036604,,,244.61825,237.76534,,,54,41,41,,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,54,52,,52,2,96.30%,4,4,244.61825,,951798,,312.41735,331843,8,379.677,75.9
109890155,UÞAK ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109890155,Muhasebe ve Finans Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109890155,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu,41,31,6,,996772,1004018,,,241.08713,240.16353,,,42,31,31,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,41,1,97.60%,4,1,241.08713,,996772,,302.73477,393670,4,382.54,76.5
109890154,UÞAK ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109890154,Lojistik Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109890154,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu,52,52,2,,1004625,1072523,,,240.4832,235.15488,,,54,52,52,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,54,52,,52,2,96.30%,,2,240.4832,,1004625,,279.52731,576543,4,378.319,75.7
110390223,ZONGULDAK BÜLENT ECEVÝT ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=110390223,Ýktisat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110390223,(4 Yýllýk),ZONGULDAK,Devlet,Ücretsiz,Örgün,Doldu,62,52,2,,1035831,1110956,,,238.07794,232.39459,,,64,52,52,,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,64,62,,62,2,96.90%,1,1,238.07794,,1035831,,300.91653,406126,5,371.232,74.2
105290116,IÐDIR ÜNÝVERSÝTESÝ,Spor Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=105290116,Antrenörlük Eðitimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105290116,(ÝÖ)(4 Yýllýk),IÐDIR,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu,53,52,,,1038527,1033604,,,237.87216,237.98456,,,54,52,,,Spor Bilimleri Fakültesi,Eþit Aðýrlýk,ÝÖ-Ücretli,50,2,54,52,,53,1,98.10%,14,3,237.87216,,1038527,,359.30435,132800,9,362.468,72.5
108690275,PAMUKKALE ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=108690275,Sermaye Piyasasý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108690275,(4 Yýllýk),DENÝZLÝ,Devlet,Ücretsiz,Örgün,Doldu,31,31,,,1047666,1137192,,,237.17698,230.53918,,,32,31,,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,32,31,,31,1,96.90%,4,4,237.17698,,1047666,,382.40377,76753,6,371.396,74.3
108690259,PAMUKKALE ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=108690259,Organik Tarým Ýþletmeciliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108690259,(4 Yýllýk),DENÝZLÝ,Devlet,Ücretsiz,Örgün,Doldu,31,31,7,,1064308,927911,,,235.93442,245.97763,,,32,31,31,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,32,31,,31,1,96.90%,7,7,235.93442,,1064308,,306.15922,370675,5,388.273,77.7
109890153,UÞAK ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109890153,Finans ve Bankacýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109890153,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu,73,72,2,,1084487,1149328,,,234.41698,229.68396,,,74,72,72,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,70,2,74,72,,73,1,98.60%,4,5,234.41698,,1084487,,332.19837,229947,9,369.582,73.9
100490218,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Bolvadin Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=100490218,Muhasebe ve Finans Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100490218,(4 Yýllýk),AFYONKARAHÝSAR,Devlet,Ücretsiz,Örgün,Doldu,31,31,1,,1088840,1124934,,,234.09116,231.40673,,,32,31,31,,Bolvadin Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,32,31,,31,1,96.90%,6,6,234.09116,,1088840,,275.55845,612883,1,365.077,73
100490215,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Bolvadin Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=100490215,Bankacýlýk ve Sigortacýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100490215,(4 Yýllýk),AFYONKARAHÝSAR,Devlet,Ücretsiz,Örgün,Doldu,53,52,4,,1092709,1015282,,,233.81049,239.31852,,,54,52,52,,Bolvadin Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,54,52,,53,1,98.10%,8,9,233.81049,,1092709,,263.54598,732760,3,368.43,73.7
106770746,KIRKLARELÝ ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106770746,Muhasebe ve Finans Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106770746,(4 Yýllýk),KIRKLARELÝ,Devlet,Ücretsiz,Örgün,Doldu,53,41,1,,1095010,1159642,,,233.63966,228.97436,,,54,41,41,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,54,52,,53,1,98.10%,2,3,233.63966,,1095010,,265.04143,717066,8,367.058,73.4
106490168,KASTAMONU ÜNÝVERSÝTESÝ,Turizm Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106490168,Turizm Ýþletmeciliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106490168,(Ýngilizce)(4 Yýllýk),KASTAMONU,Devlet,Ücretsiz,Örgün,Doldu,41,31,1,,1128965,1259651,,,231.15663,222.00395,,,42,31,31,,Turizm Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,41,1,97.60%,1,1,231.15663,,1128965,,309.89948,346875,6,376.359,75.3
202990246,ALTINBAÞ ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202990246,Ýç Mimarlýk ve Çevre Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202990246,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,32,34,,,,553734,,,,280.99338,,,34,34,,,Mühendislik ve Mimarlýk Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,34,,34,32,,32,2,94.10%,6,8,157.76066,,1857902,,346.55116,173040,3,379.687,75.9
111712198,ANKARA HACI BAYRAM VELÝ ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=111712198,Saðlýk Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111712198,(KKTC Uyruklu)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Dolmadý,,2,,,,700131,,,,265.59461,,,2,2,2,1,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,2,,2,,,,2,0.00%,,,,,,,,,,,
103490463,EGE ÜNÝVERSÝTESÝ,Moda ve Tasarým Yüksekokulu,https://yokatlas.yok.gov.tr/lisans.php?y=103490463,Moda Tasarýmý (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103490463,(KKTC Uyruklu)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Dolmadý,,1,,,,980683,,,,241.92954,,,1,1,,,Moda ve Tasarým Yüksekokulu,Eþit Aðýrlýk,Ücretsiz,1,,1,,,,1,0.00%,,1,,,,,,,,,
103511093,ERCÝYES ÜNÝVERSÝTESÝ,Havacýlýk ve Uzay Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=103511093,Havacýlýk Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103511093,(KKTC Uyruklu)(4 Yýllýk),KAYSERÝ,Devlet,Ücretsiz,Örgün,Dolmadý,1,1,,,,888773,,,,249.10673,,,2,1,1,1,Havacýlýk ve Uzay Bilimleri Fakültesi,Eþit Aðýrlýk,Ücretsiz,2,,2,1,,1,1,50.00%,1,,186.2981,,1736918,,186.2981,1736918,,301,60.2
201490094,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=201490094,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201490094,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,26,20,2,,,739853,,,,261.85152,,,34,20,30,,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,34,,34,26,,26,8,76.50%,1,9,179.8822,,1793494,,300.70062,407624,1,376.846,75.4
201490097,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=201490097,Kültür Varlýklarýný Koruma ve Onarým (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201490097,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,9,5,,,,864730,,,,251.0468,,,15,5,10,,Mimarlýk ve Tasarým Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,15,,15,9,,9,6,60.00%,4,8,206.53742,,1479228,,274.7688,620330,2,387.584,77.5
202090289,IÞIK ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=202090289,Ýktisat,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202090289,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,14,15,1,,,780242,,,,258.22911,,,18,15,18,,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,%50 Ýndirimli,18,,18,14,,14,4,77.80%,3,2,213.98249,,1372355,,291.99988,471692,3,388.079,77.6
202090263,IÞIK ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=202090263,Psikoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202090263,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Dolmadý,12,15,11,,,578463,,,,278.15236,,,15,15,15,,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,Ücretli,15,,15,12,,12,3,80.00%,5,2,188.87431,,1709508,,278.53949,585284,,408.987,81.8
202390240,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202390240,Çocuk Geliþimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202390240,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,29,30,4,,,872000,,,,250.45872,,,40,30,41,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,40,,40,29,,29,11,72.50%,15,14,167.32429,,1848552,,255.3743,823010,4,351.32,70.3
202390246,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202390246,Saðlýk Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202390246,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,8,10,,,,1053008,,,,236.56849,,,25,10,18,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,25,,25,8,,8,17,32.00%,4,2,183.23018,,1766353,,238.1806,1034471,,358.132,71.6
202390248,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202390248,Sosyal Hizmet (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202390248,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,7,10,1,,,1265535,,,,221.58686,,,25,10,23,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,25,,25,7,,7,18,28.00%,1,2,179.52735,,1796123,,236.42389,1057770,,347.565,69.5
202790527,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202790527,Çocuk Geliþimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790527,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,17,22,1,,,1129022,,,,231.12052,,,34,22,42,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,34,,34,17,,17,17,50.00%,7,1,162.40318,,1855186,,240.73459,1001358,,366.418,73.3
202790525,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202790525,Çocuk Geliþimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790525,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,50,54,21,,,827452,,,,254.14057,,,62,54,64,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,62,,62,50,,50,12,80.60%,12,19,166.30547,,1850383,,286.76146,513835,9,364.165,72.8
202790552,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202790552,Elektronik Ticaret ve Yönetimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790552,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,12,13,,,,818472,,,,254.90301,,,25,13,42,,Uygulamalý Bilimler Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,25,,25,12,,12,13,48.00%,3,2,196.48346,,1617022,,260.39012,766779,1,377.967,75.6
202790704,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202790704,Ýç Mimarlýk ve Çevre Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790704,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,22,34,,,,660489,,,,269.45225,,,42,34,,,Güzel Sanatlar Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,42,,42,22,,22,20,52.40%,5,25,222.27498,,1253394,,295.8401,442555,1,378.155,75.6
202790548,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202790548,Saðlýk Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790548,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,13,20,4,,,1070515,,,,235.30337,,,31,20,29,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,31,,31,13,,13,18,41.90%,5,5,189.14092,,1706644,,244.90373,948277,1,366.107,73.2
202790550,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=202790550,Sosyal Hizmet (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790550,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,8,15,4,,,1208608,,,,225.53597,,,34,15,42,,Saðlýk Bilimleri Fakültesi,Eþit Aðýrlýk,%50 Ýndirimli,34,,34,8,,8,26,23.50%,,3,185.17378,,1748149,,230.74307,1134587,,338.49,67.7
208750320,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=208750320,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208750320,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Dolmadý,2,1,,,,346306,,,,310.35712,,,3,1,,,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,Ücretli,3,,3,2,,2,1,66.70%,,,223.72847,,1232711,,225.11004,1213352,,355.861,71.2
208750221,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=208750221,Sosyal Hizmet (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208750221,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,6,13,,,,996280,,,,240.74449,,,25,13,25,,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,%50 Ýndirimli,25,,25,6,,6,19,24.00%,,9,205.9135,,1488028,,246.094,933557,,342.415,68.5
208151167,ÝSTANBUL RUMELÝ ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",https://yokatlas.yok.gov.tr/lisans.php?y=208151167,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208151167,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,16,10,,,,854121,,,,251.91492,,,25,10,34,,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Eþit Aðýrlýk,%50 Ýndirimli,25,,25,16,,16,9,64.00%,2,11,173.17608,,1831581,,264.63818,721241,,356.327,71.3
