Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Sayýsal Puanlarý.Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý  Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjan,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý  Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *",2023 Yýlý TBS 0.12 Katsayý Tavan Puaný,"2023 Yýlý 0,12 katsayý ile Tavan Baþarý Sýrasý",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu
300512159,https://yokatlas.yok.gov.tr/lisans.php?y=300512159,YAKIN DOÐU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Petrol ve Doðalgaz Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300512159,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,Burslu,Örgün,Dolmadý,,,,,,,,,,,,,5,5,3,3,Mühendislik Fakültesi,Sayýsal,Burslu,5,,5,,,,5,0.00%,,,,,,,,,,,
109970351,https://yokatlas.yok.gov.tr/lisans.php?y=109970351,YALOVA ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Polimer Malzeme Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109970351,(4 Yýllýk),YALOVA,Devlet,Ücretsiz,Örgün,Dolmadý,16,,,,,,,,,,,,21,,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,20,1,21,16,,16,5,76.20%,,3,308.79389,,296157,,386.86005,127.812,,418.853,83.8
206011149,https://yokatlas.yok.gov.tr/lisans.php?y=206011149,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206011149,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝZMÝR,Vakýf,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,4,1,2,3,Mühendislik Fakültesi,Sayýsal,Ücretli,4,,4,,,,4,0.00%,1,,,,,,,,,,
209510096,https://yokatlas.yok.gov.tr/lisans.php?y=209510096,ANKARA BÝLÝM ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Biliþim Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209510096,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,50,21,,,,,,,,,,,54,43,,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,%50 Ýndirimli,54,,54,50,,50,4,92.60%,,4,307.90152,,299194,,360.78558,168.423,2,433.627,86.7
206410710,https://yokatlas.yok.gov.tr/lisans.php?y=206410710,ANTALYA BÝLÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206410710,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANTALYA,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,10,7,,,,,,,,,,,14,14,,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,14,,14,10,,10,4,71.40%,2,1,312.74651,,283116,,336.97909,216.96,1,441.484,88.3
301610157,https://yokatlas.yok.gov.tr/lisans.php?y=301610157,ARKIN YARATICI SANATLAR VE TASARIM ÜNÝVERSÝTESÝ,Tasarým Fakültesi,Kentsel Tasarým ve Peyzaj Mimarlýðý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=301610157,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,2,,,,,,,,,,,,4,,,,Tasarým Fakültesi,Sayýsal,Ücretli,4,,4,2,,2,2,50.00%,2,4,173.21548,,1461292,,184.98769,,1,296.667,59.3
301610171,https://yokatlas.yok.gov.tr/lisans.php?y=301610171,ARKIN YARATICI SANATLAR VE TASARIM ÜNÝVERSÝTESÝ,Tasarým Fakültesi,Kentsel Tasarým ve Peyzaj Mimarlýðý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=301610171,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,6,,,,,,,,,,,,9,,,,Tasarým Fakültesi,Sayýsal,%50 Ýndirimli,9,,9,6,,6,3,66.70%,1,4,179.4086,,1418548,,196.35348,,2,391.496,78.3
209010198,https://yokatlas.yok.gov.tr/lisans.php?y=209010198,FENERBAHÇE ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209010198,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,9,15,,,,,,,,,,,25,20,,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,%50 Ýndirimli,25,,25,9,,9,16,36.00%,1,,308.87995,,295881,,377.53086,141.131,2,420.293,84.1
103990308,https://yokatlas.yok.gov.tr/lisans.php?y=103990308,FIRAT ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Çevre Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990308,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,2,,,,,,,,,,,,39,,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,2,,2,37,5.10%,,,311.88232,,285904,,325.34007,246.255,1,437.75,87.6
103990350,https://yokatlas.yok.gov.tr/lisans.php?y=103990350,FIRAT ÜNÝVERSÝTESÝ,Teknoloji Fakültesi,Mekatronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990350,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,11,,,,,,,,,,,,39,,,,Teknoloji Fakültesi,Sayýsal,Ücretsiz,30,1,39,11,,11,28,28.20%,1,8,308.05837,,298624,,326.97735,241.835,1,397.282,79.5
104290286,https://yokatlas.yok.gov.tr/lisans.php?y=104290286,GAZÝANTEP ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Fizik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104290286,(Ýngilizce)(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Dolmadý,9,6,1,,,,,,,,,,32,26,26,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,25,1,32,9,,9,23,28.10%,2,1,307.98097,,298876,,363.80908,163.151,3,422.846,84.6
300290440,https://yokatlas.yok.gov.tr/lisans.php?y=300290440,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290440,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,2,2,,,,,,,,,,,11,10,2,,Mühendislik Fakültesi,Sayýsal,Ücretli,11,,11,2,,2,9,18.20%,,3,308.17771,,298242,,309.58276,293.447,1,377.363,75.5
300210854,https://yokatlas.yok.gov.tr/lisans.php?y=300210854,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300210854,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-GÝRNE,KKTC,Burslu,Örgün,Dolmadý,7,4,,,,,,,,,,,12,10,3,20,Mühendislik Fakültesi,Sayýsal,Burslu,12,,12,7,,7,5,58.30%,2,3,314.22023,,278574,,348.70542,191.4,1,425.255,85.1
104790180,https://yokatlas.yok.gov.tr/lisans.php?y=104790180,GÜMÜÞHANE ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104790180,(4 Yýllýk),GÜMÜÞHANE,Devlet,Ücretsiz,Örgün,Dolmadý,6,,,,,,,,,,,,31,,,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,Ücretsiz,30,1,31,6,,6,25,19.40%,,6,312.32776,,284448,,372.56103,148.795,1,419.604,83.9
105090214,https://yokatlas.yok.gov.tr/lisans.php?y=105090214,HARRAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105090214,(4 Yýllýk),ÞANLIURFA,Devlet,Ücretsiz,Örgün,Dolmadý,12,4,,,,,,,,,,,32,21,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,25,1,32,12,,12,20,37.50%,1,2,308.33154,,297722,,345.08634,198.844,4,445.284,89.1
105390397,https://yokatlas.yok.gov.tr/lisans.php?y=105390397,ÝNÖNÜ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Maden Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105390397,(4 Yýllýk),MALATYA,Devlet,Ücretsiz,Örgün,Dolmadý,3,2,,,,,,,,,,,39,31,31,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,3,,3,36,7.70%,1,,312.6129,,283549,,370.79413,151.564,1,436.459,87.3
210302068,https://yokatlas.yok.gov.tr/lisans.php?y=210302068,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210302068,(%50 Ýndirimli)(6 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,29,,,,,,,,,,,,51,,,,Týp Fakültesi,Sayýsal,%50 Ýndirimli,51,,51,29,,29,22,56.90%,1,4,459.20263,,49985,,493.71149,22.722,1,466.955,93.4
202790816,https://yokatlas.yok.gov.tr/lisans.php?y=202790816,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790816,(%25 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%25 Ýndirimli,Örgün,Dolmadý,10,,,,,,,,,,,,38,,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,%25 Ýndirimli,38,,38,10,,10,28,26.30%,2,1,309.17844,,294863,,359.24219,171.095,1,439.3,87.9
202790809,https://yokatlas.yok.gov.tr/lisans.php?y=202790809,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202790809,(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Dolmadý,2,,,,,,,,,,,,39,,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,Ücretli,39,,39,2,,2,37,5.10%,1,,307.81977,,299457,,314.97587,276.227,1,412.322,82.5
204790612,https://yokatlas.yok.gov.tr/lisans.php?y=204790612,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Týp Fakültesi,Týp,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204790612,(%50 Ýndirimli)(6 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,49,,,,,,,,,,,,58,,,,Týp Fakültesi,Sayýsal,%50 Ýndirimli,58,,58,49,,49,9,84.50%,,2,459.48538,,49734,,488.38081,26.377,3,467.893,93.6
105590136,https://yokatlas.yok.gov.tr/lisans.php?y=105590136,ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ,Gemi Ýnþaatý ve Deniz Bilimleri Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105590136,(UOLP-Strathclyde)(Ýngilizce)(UOLP)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Dolmadý,14,6,1,,,,,,,,,,25,25,25,,Gemi Ýnþaatý ve Deniz Bilimleri Fakültesi,Sayýsal,Ücretsiz,25,,25,14,,14,11,56.00%,,2,372.21396,,149295,,453.8006,54.629,1,433.262,86.7
205090212,https://yokatlas.yok.gov.tr/lisans.php?y=205090212,ÝSTANBUL TOPKAPI ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205090212,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,4,15,,,,,,,,,,,34,34,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,34,,34,4,,4,30,11.80%,1,,311.24728,,288005,,339.87907,210.183,1,436.498,87.3
205090247,https://yokatlas.yok.gov.tr/lisans.php?y=205090247,ÝSTANBUL TOPKAPI ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205090247,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,9,,,,,,,,,,,,25,,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,25,,25,9,,9,16,36.00%,1,,307.76138,,299654,,322.45413,254.197,1,391.267,78.3
206290203,https://yokatlas.yok.gov.tr/lisans.php?y=206290203,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206290203,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,24,9,5,,,,,,,,,,34,17,17,21,Mühendislik-Mimarlýk Fakültesi,Sayýsal,%50 Ýndirimli,34,,34,24,,24,10,70.60%,1,1,308.61236,,296749,,381.98127,134.757,1,401.634,80.3
106690213,https://yokatlas.yok.gov.tr/lisans.php?y=106690213,KIRIKKALE ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Biyomühendislik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106690213,(4 Yýllýk),KIRIKKALE,Devlet,Ücretsiz,Örgün,Dolmadý,1,3,3,,,,,,,,,,21,21,21,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,Ücretsiz,20,1,21,1,,1,20,4.80%,,1,312.25886,,284673,,312.25886,284.673,1,380,76
106870439,https://yokatlas.yok.gov.tr/lisans.php?y=106870439,KÝLÝS 7 ARALIK ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106870439,(4 Yýllýk),KÝLÝS,Devlet,Ücretsiz,Örgün,Dolmadý,2,,,,,,,,,,,,32,,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,Ücretsiz,25,1,32,2,,2,30,6.30%,,1,313.59338,,280464,,314.0959,278.959,1,423.75,84.8
208310068,https://yokatlas.yok.gov.tr/lisans.php?y=208310068,KONYA GIDA VE TARIM ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208310068,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KONYA,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,28,,,,,,,,,,,,34,,,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,%50 Ýndirimli,34,,34,28,,28,6,82.40%,1,5,310.32293,,290948,,425.79265,81.497,1,435.545,87.1
208310089,https://yokatlas.yok.gov.tr/lisans.php?y=208310089,KONYA GIDA VE TARIM ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Yazýlým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208310089,(Ücretli)(4 Yýllýk),KONYA,Vakýf,Ücretli,Örgün,Dolmadý,2,,,,,,,,,,,,6,,,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,Ücretli,6,,6,2,,2,4,33.30%,1,,311.0919,,288474,,312.52541,283.835,1,438.544,87.7
111570378,https://yokatlas.yok.gov.tr/lisans.php?y=111570378,MALATYA TURGUT ÖZAL ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Mimarlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111570378,(4 Yýllýk),MALATYA,Devlet,Ücretsiz,Örgün,Dolmadý,1,,,,,,,,,,,,39,,,,"Sanat, Tasarým ve Mimarlýk Fakültesi",Sayýsal,Ücretsiz,30,1,39,1,,1,38,2.60%,,,355.26001,,178467,,355.26001,178.467,1,446.3,89.3
107090299,https://yokatlas.yok.gov.tr/lisans.php?y=107090299,NECMETTÝN ERBAKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Metalurji ve Malzeme Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107090299,(Ýngilizce)(4 Yýllýk),KONYA,Devlet,Ücretsiz,Örgün,Dolmadý,11,4,7,,,,,,,,,,21,21,21,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,20,1,21,11,,11,10,52.40%,,7,308.86125,,295937,,346.17783,196.596,1,423.106,84.6
108190219,https://yokatlas.yok.gov.tr/lisans.php?y=108190219,NÝÐDE ÖMER HALÝSDEMÝR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Harita Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108190219,(4 Yýllýk),NÝÐDE,Devlet,Ücretsiz,Örgün,Dolmadý,1,,,,,,,,,,,,11,,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,10,1,11,1,,1,10,9.10%,,,307.81479,,299475,,307.81479,299.475,1,353.333,70.7
108470096,https://yokatlas.yok.gov.tr/lisans.php?y=108470096,ORTA DOÐU TEKNÝK ÜNÝVERSÝTESÝ,ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt),Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108470096,(Ýngilizce)(Ücretli)(4 Yýllýk),ANKARA,Devlet,Ücretli,Örgün,Dolmadý,2,,,,,,,,,,,,8,,,,ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt),Sayýsal,Ücretli,8,,8,2,,2,6,25.00%,1,2,310.36348,,290822,,366.86266,157.957,1,425.875,85.2
108570571,https://yokatlas.yok.gov.tr/lisans.php?y=108570571,OSMANÝYE KORKUT ATA ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108570571,(4 Yýllýk),OSMANÝYE,Devlet,Ücretsiz,Örgün,Dolmadý,5,,,,,,,,,,,,39,,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,5,,5,34,12.80%,,,310.04106,,291878,,336.92453,217.085,1,425.7,85.1
300490536,https://yokatlas.yok.gov.tr/lisans.php?y=300490536,ULUSLARARASI KIBRIS ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300490536,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,%50 Ýndirimli,Örgün,Dolmadý,22,,,,,,,,,,,,23,,,,Ýletiþim Fakültesi,Sayýsal,%50 Ýndirimli,23,,23,22,,22,1,95.70%,4,5,170.98461,,1471825,,262.02375,520.002,4,383.621,76.7
300490564,https://yokatlas.yok.gov.tr/lisans.php?y=300490564,ULUSLARARASI KIBRIS ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Moleküler Biyoloji ve Genetik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300490564,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,%50 Ýndirimli,Örgün,Dolmadý,11,,,,,,,,,,,,25,,,,Fen-Edebiyat Fakültesi,Sayýsal,%50 Ýndirimli,25,,25,11,,11,14,44.00%,4,11,181.47701,,1400409,,258.64766,543.642,4,372.106,74.4
300590441,https://yokatlas.yok.gov.tr/lisans.php?y=300590441,YAKIN DOÐU ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Matematik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300590441,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,%50 Ýndirimli,Örgün,Dolmadý,7,1,,,,,,,,,,,13,10,5,,Fen-Edebiyat Fakültesi,Sayýsal,%50 Ýndirimli,13,,13,7,,7,6,53.80%,2,2,222.60916,,900822,,254.4897,574.955,2,370.535,74.1
300590447,https://yokatlas.yok.gov.tr/lisans.php?y=300590447,YAKIN DOÐU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300590447,(%50 Ýndirimli)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,%50 Ýndirimli,Örgün,Dolmadý,6,1,,,,,,,,,,,27,31,25,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,27,,27,6,,6,21,22.20%,1,4,310.29411,,291057,,328.76669,237.227,1,415.987,83.2
102390152,https://yokatlas.yok.gov.tr/lisans.php?y=102390152,YOZGAT BOZOK ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102390152,(4 Yýllýk),YOZGAT,Devlet,Ücretsiz,Örgün,Dolmadý,12,8,,,,,,,,,,,41,41,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,Ücretsiz,40,1,41,12,,12,29,29.30%,,6,308.99706,,295478,,340.92037,207.875,1,406.908,81.4
110410064,https://yokatlas.yok.gov.tr/lisans.php?y=110410064,ADANA ALPARSLAN TÜRKEÞ BÝLÝM VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Biyomühendislik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110410064,(Ýngilizce)(4 Yýllýk),ADANA,Devlet,Ücretsiz,Örgün,Dolmadý,7,10,7,9,,,,,,,,,39,31,21,21,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,7,,7,32,17.90%,1,1,312.19018,,284894,,387.7313,126.646,1,433.548,86.7
110410179,https://yokatlas.yok.gov.tr/lisans.php?y=110410179,ADANA ALPARSLAN TÜRKEÞ BÝLÝM VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gýda Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110410179,(4 Yýllýk),ADANA,Devlet,Ücretsiz,Örgün,Dolmadý,2,2,1,4,,,,,,,,,26,21,21,31,Mühendislik Fakültesi,Sayýsal,Ücretsiz,20,1,26,2,,2,24,7.70%,,,314.90809,,276438,,318.02704,266.955,,414.849,83
110410046,https://yokatlas.yok.gov.tr/lisans.php?y=110410046,ADANA ALPARSLAN TÜRKEÞ BÝLÝM VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110410046,(Ýngilizce)(4 Yýllýk),ADANA,Devlet,Ücretsiz,Örgün,Dolmadý,22,11,9,13,,,,,,,,,32,41,41,41,Mühendislik Fakültesi,Sayýsal,Ücretsiz,25,1,32,22,,22,10,68.80%,1,7,307.81741,,299468,,354.83859,179.273,2,424.582,84.9
100210326,https://yokatlas.yok.gov.tr/lisans.php?y=100210326,ADIYAMAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100210326,(4 Yýllýk),ADIYAMAN,Devlet,Ücretsiz,Örgün,Dolmadý,6,10,1,11,,,,,,,,,39,31,31,41,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,6,,6,33,15.40%,1,3,308.33384,,297710,,334.73981,222.298,,443.787,88.8
100210308,https://yokatlas.yok.gov.tr/lisans.php?y=100210308,ADIYAMAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100210308,(4 Yýllýk),ADIYAMAN,Devlet,Ücretsiz,Örgün,Dolmadý,10,6,6,15,,,,,,,,,26,31,31,41,Mühendislik Fakültesi,Sayýsal,Ücretsiz,20,1,26,10,,10,16,38.50%,1,1,312.15839,,285007,,363.65246,163.441,1,442.503,88.5
