Program ID,YOK Atlas Baðlantýsý,Üniversite,Program Adý,ProgramAdý,Program Koþullarý Baðlantýsý,Öðretim Dili-Süresi-BursDurumu,Þehir,Üniversite Türü,Ücret/Burs Durumu,dt-center 5,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Baþarý Sýrasý,2022 Yýlý TBS 0.12 Baþarý Sýrasý,2021 Yýlý TBS 0.12 Baþarý Sýrasý,2020 Yýlý TBS 0.12 Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý  Toplam Kontenjan **,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlýnda Yerleþip Kayýt Yaptýrmayan,2023 Yýlýnda Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puaný(0,12 Katsayý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
103590350,https://yokatlas.yok.gov.tr/lisans.php?y=103590350,ERCÝYES ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Çerkez Dili ve Kültürü,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103590350,(4 Yýllýk),KAYSERÝ,Devlet,Ücretsiz,Örgün,Doldu#,32,31,13,31,934075,1040196,,820000,239.2253,230.58906,,195.13072,32,31,31,31,Edebiyat Fakültesi,SÖZEL,Ücretsiz,30,1,32,31,0,32,0,1,5,4,239.2253,0,934075,0,386.43795,35,4,360.424,72.1
101930065,https://yokatlas.yok.gov.tr/lisans.php?y=101930065,BÝLECÝK ÞEYH EDEBALÝ ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101930065,(ÝÖ)(4 Yýllýk),BÝLECÝK,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,42,41,9,41,936208,1156096,,549000,239.03636,220.15612,,243.71972,42,41,41,41,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,ÝÖ-Ücretli,40,1,42,41,0,42,0,1,5,5,239.03636,0,936208,0,264.2517,660,9,336.854,67.4
100410078,https://yokatlas.yok.gov.tr/lisans.php?y=100410078,AFYON KOCATEPE ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Çaðdaþ Türk Lehçeleri ve Edebiyatlarý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100410078,(4 Yýllýk),AFYONKARAHÝSAR,Devlet,Ücretsiz,Örgün,Doldu#,64,62,15,52,937021,1298693,,578000,238.96773,205.59631,,239.74051,64,62,62,52,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,7,7,238.96773,0,937021,0,338.61466,148,13,350.005,70
109830272,https://yokatlas.yok.gov.tr/lisans.php?y=109830272,UÞAK ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109830272,(ÝÖ)(4 Yýllýk),UÞAK,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,64,62,38,62,944604,1057184,,481000,238.29743,229.08282,,253.15538,64,62,62,62,Ýletiþim Fakültesi,SÖZEL,ÝÖ-Ücretli,60,2,64,62,0,64,0,1,6,6,238.29743,0,944604,0,346.06971,122,8,347.636,69.5
101410154,https://yokatlas.yok.gov.tr/lisans.php?y=101410154,ATATÜRK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101410154,(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,64,62,24,62,947312,1000594,,659000,238.06263,234.09812,,229.16012,64,62,62,62,Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,8,8,238.06263,0,947312,0,355.61032,94,10,341.977,68.4
109130101,https://yokatlas.yok.gov.tr/lisans.php?y=109130101,SÝNOP ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109130101,(ÝÖ)(4 Yýllýk),SÝNOP,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,54,52,5,62,947317,1282528,,640000,238.06238,207.42669,,231.53107,54,52,52,62,Fen-Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,50,2,54,52,0,54,0,1,9,9,238.06238,0,947317,0,307.79395,298,14,338.931,67.8
109830281,https://yokatlas.yok.gov.tr/lisans.php?y=109830281,UÞAK ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109830281,(ÝÖ)(4 Yýllýk),UÞAK,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,74,72,31,72,954049,1014838,,521000,237.45332,232.83004,,247.5253,74,72,72,72,Ýletiþim Fakültesi,SÖZEL,ÝÖ-Ücretli,70,2,74,72,0,74,0,1,4,4,237.45332,0,954049,0,351.89045,104,10,345.133,69
104710203,https://yokatlas.yok.gov.tr/lisans.php?y=104710203,GÜMÜÞHANE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104710203,(4 Yýllýk),GÜMÜÞHANE,Devlet,Ücretsiz,Örgün,Doldu#,74,72,7,72,961953,1189585,,635000,236.77279,216.96886,,232.16203,74,72,72,72,Edebiyat Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,9,9,236.77279,0,961953,0,347.85456,117,8,335.74,67.1
109230612,https://yokatlas.yok.gov.tr/lisans.php?y=109230612,SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109230612,(ÝÖ)(4 Yýllýk),ISPARTA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,116,103,25,82,970129,1099519,,548000,236.04944,225.3093,,243.79348,116,103,103,82,Ýletiþim Fakültesi,SÖZEL,ÝÖ-Ücretli,110,3,116,113,0,116,0,1,11,11,236.04944,0,970129,0,311.4369,276,23,348.882,69.8
109810232,https://yokatlas.yok.gov.tr/lisans.php?y=109810232,UÞAK ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109810232,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu#,64,62,6,62,973804,1277294,,652000,235.7224,208.0106,,230.02625,64,62,62,62,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,7,7,235.7224,0,973804,0,288.70848,434,8,339.513,67.9
104390075,https://yokatlas.yok.gov.tr/lisans.php?y=104390075,TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ,Niksar Uygulamalý Bilimler Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104390075,(4 Yýllýk),TOKAT,Devlet,Ücretsiz,Örgün,Doldu#,64,62,19,62,974670,1087878,,584000,235.64514,226.35647,,238.96736,64,62,62,62,Niksar Uygulamalý Bilimler Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,3,3,235.64514,0,97467,0,296.53498,374,10,342.224,68.4
106410218,https://yokatlas.yok.gov.tr/lisans.php?y=106410218,KASTAMONU ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106410218,(4 Yýllýk),KASTAMONU,Devlet,Ücretsiz,Örgün,Doldu#,74,72,30,72,975731,1056906,,595000,235.55467,229.10645,,237.55246,74,72,72,72,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,8,8,235.55467,0,975731,0,389.61809,32,13,343.341,68.7
101810168,https://yokatlas.yok.gov.tr/lisans.php?y=101810168,BAYBURT ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101810168,(4 Yýllýk),BAYBURT,Devlet,Ücretsiz,Örgün,Doldu#,64,62,17,62,976230,1149026,,716000,235.51258,220.81138,,222.33401,64,62,62,62,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,8,8,235.51258,0,97623,0,285.87701,457,11,334.192,66.8
106130128,https://yokatlas.yok.gov.tr/lisans.php?y=106130128,KARABÜK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106130128,(ÝÖ)(4 Yýllýk),KARABÜK,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,54,52,2,62,977000,1377272,,659000,235.44384,195.75487,,229.23271,54,52,52,62,Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,50,2,54,52,0,54,0,1,8,8,235.44384,0,977,0,361.58054,79,14,338.95,67.8
108010385,https://yokatlas.yok.gov.tr/lisans.php?y=108010385,NEVÞEHÝR HACI BEKTAÞ VELÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108010385,(4 Yýllýk),NEVÞEHÝR,Devlet,Ücretsiz,Örgün,Doldu#,64,62,13,62,978225,1299175,,649000,235.34103,205.54081,,230.46829,64,62,62,62,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,13,13,235.34103,0,978225,0,384.27027,38,8,345.447,69.1
105910155,https://yokatlas.yok.gov.tr/lisans.php?y=105910155,KAFKAS ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105910155,(4 Yýllýk),KARS,Devlet,Ücretsiz,Örgün,Doldu#,74,72,20,72,987868,978216,,781000,234.49104,236.05903,,213.85072,74,72,72,72,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,8,8,234.49104,0,987868,0,344.3366,128,8,331.469,66.3
104510383,https://yokatlas.yok.gov.tr/lisans.php?y=104510383,GÝRESUN ÜNÝVERSÝTESÝ,Tirebolu Ýletiþim Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104510383,(4 Yýllýk),GÝRESUN,Devlet,Ücretsiz,Örgün,Doldu#,74,72,26,72,988102,1051292,,603000,234.47276,229.60139,,236.41593,74,72,72,72,Tirebolu Ýletiþim Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,9,9,234.47276,0,988102,0,346.72916,120,15,339.034,67.8
108190120,https://yokatlas.yok.gov.tr/lisans.php?y=108190120,NÝÐDE ÖMER HALÝSDEMÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108190120,(4 Yýllýk),NÝÐDE,Devlet,Ücretsiz,Örgün,Doldu#,74,72,20,72,994948,1160377,,601000,233.87624,219.75676,,236.73056,74,72,72,72,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,11,11,233.87624,0,994948,0,303.98089,322,10,347.205,69.4
108930177,https://yokatlas.yok.gov.tr/lisans.php?y=108930177,SELÇUK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108930177,(ÝÖ)(4 Yýllýk),KONYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,64,62,3,72,995057,1274845,,707000,233.86617,208.27704,,223.35294,64,62,62,72,Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,60,2,64,62,0,64,0,1,16,16,233.86617,0,995057,0,379.10648,46,11,344.587,68.9
103310413,https://yokatlas.yok.gov.tr/lisans.php?y=103310413,DÜZCE ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Gürcü Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103310413,(4 Yýllýk),DÜZCE,Devlet,Ücretsiz,Örgün,Doldu#,22,21,5,21,998456,1263727,,799000,233.56884,209.45345,,210.35888,22,21,21,21,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,20,1,22,21,0,22,0,1,4,4,233.56884,0,998456,0,417.9,10,7,345.716,69.1
108110303,https://yokatlas.yok.gov.tr/lisans.php?y=108110303,NÝÐDE ÖMER HALÝSDEMÝR ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108110303,(4 Yýllýk),NÝÐDE,Devlet,Ücretsiz,Örgün,Doldu#,64,62,8,62,1003623,1456907,,698000,233.11118,180.9454,,224.44371,64,62,62,62,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,15,15,233.11118,0,1003623,0,373.64498,55,10,343.371,68.7
108130185,https://yokatlas.yok.gov.tr/lisans.php?y=108130185,NÝÐDE ÖMER HALÝSDEMÝR ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108130185,(ÝÖ)(4 Yýllýk),NÝÐDE,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,64,62,4,72,1006671,1184638,,762000,232.84612,217.45308,,216.70492,64,62,62,72,Fen-Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,60,2,64,62,0,64,0,1,5,5,232.84612,0,1006671,0,425.9503,7,9,345.684,69.1
101430352,https://yokatlas.yok.gov.tr/lisans.php?y=101430352,ATATÜRK ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101430352,(ÝÖ)(4 Yýllýk),ERZURUM,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,84,82,27,82,1008100,1091634,,605000,232.71846,226.02525,,236.17996,84,82,82,82,Ýletiþim Fakültesi,SÖZEL,ÝÖ-Ücretli,80,2,84,82,0,84,0,1,13,13,232.71846,0,1008100,0,340.76756,140,11,339.58,67.9
104310385,https://yokatlas.yok.gov.tr/lisans.php?y=104310385,TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104310385,(4 Yýllýk),TOKAT,Devlet,Ücretsiz,Örgün,Doldu#,64,62,10,62,1008868,1112295,,756000,232.65221,224.16149,,217.4624,64,62,62,62,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,8,8,232.65221,0,1008868,0,369.10779,63,11,341.263,68.3
106110178,https://yokatlas.yok.gov.tr/lisans.php?y=106110178,KARABÜK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106110178,(4 Yýllýk),KARABÜK,Devlet,Ücretsiz,Örgün,Doldu#,74,72,14,72,1009071,1443222,,684000,232.63148,184.30583,,226.03421,74,72,72,72,Edebiyat Fakültesi,SÖZEL,Ücretsiz,70,2,74,72,0,74,0,1,7,7,232.63148,0,1009071,0,393.59871,27,14,341.332,68.3
106330047,https://yokatlas.yok.gov.tr/lisans.php?y=106330047,KARAMANOÐLU MEHMETBEY ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106330047,(ÝÖ)(4 Yýllýk),KARAMAN,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,54,52,3,62,1009594,1369544,,742000,232.58568,196.8444,,219.19103,54,52,52,62,Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,50,2,54,52,0,54,0,1,8,8,232.58568,0,1009594,0,333.50751,167,10,343.826,68.8
101410806,https://yokatlas.yok.gov.tr/lisans.php?y=101410806,ATATÜRK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Çaðdaþ Türk Lehçeleri ve Edebiyatlarý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101410806,(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,64,62,17,52,1012650,1189330,,602000,232.31566,216.99213,,236.60322,64,62,62,52,Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,2,2,232.31566,0,1012650,0,338.00527,150,13,336.597,67.3
103390169,https://yokatlas.yok.gov.tr/lisans.php?y=103390169,DÜZCE ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Çerkez Dili ve Kültürü,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103390169,(4 Yýllýk),DÜZCE,Devlet,Ücretsiz,Örgün,Doldu#,32,31,3,31,1016757,1065665,,794000,231.95036,228.33059,,211.53865,32,31,31,31,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,30,1,32,31,0,32,0,1,4,4,231.95036,0,1016757,0,308.31466,294,7,338.472,67.7
109590036,https://yokatlas.yok.gov.tr/lisans.php?y=109590036,MUNZUR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109590036,(4 Yýllýk),TUNCELÝ,Devlet,Ücretsiz,Örgün,Doldu#,54,52,10,52,1017000,1094612,,818000,231.9283,225.75623,,198.14868,54,52,52,52,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,50,2,54,52,0,54,0,1,12,12,231.9283,0,1017000,0,347.44233,118,9,363.138,72.6
101830154,https://yokatlas.yok.gov.tr/lisans.php?y=101830154,BAYBURT ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101830154,(ÝÖ)(4 Yýllýk),BAYBURT,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,42,41,4,41,1018782,1315427,,761000,231.76443,203.65444,,216.82962,42,41,41,41,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,ÝÖ-Ücretli,40,1,42,41,0,42,0,1,5,5,231.76443,0,1018782,0,266.66491,635,9,353.766,70.8
102390086,https://yokatlas.yok.gov.tr/lisans.php?y=102390086,YOZGAT BOZOK ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102390086,(4 Yýllýk),YOZGAT,Devlet,Ücretsiz,Örgün,Doldu#,64,62,26,62,1019386,1174682,,584000,231.70909,218.39369,,238.92844,64,62,62,62,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,6,6,231.70909,0,1019386,0,284.12894,472,11,340.754,68.2
100530063,https://yokatlas.yok.gov.tr/lisans.php?y=100530063,AÐRI ÝBRAHÝM ÇEÇEN ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100530063,(ÝÖ)(4 Yýllýk),AÐRI,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,42,41,3,41,1020456,1108400,,799000,231.60897,224.51316,,210.30497,42,41,41,41,Fen-Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,40,1,42,41,0,42,0,1,5,5,231.60897,0,1020456,0,321.50956,222,7,338.502,67.7
102830036,https://yokatlas.yok.gov.tr/lisans.php?y=102830036,ÇANKIRI KARATEKÝN ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102830036,(ÝÖ)(4 Yýllýk),ÇANKIRI,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,42,41,5,41,1020514,1332739,,686000,231.60404,201.61699,,225.86627,42,41,41,41,Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,40,1,42,41,0,42,0,1,3,3,231.60404,0,1020514,0,295.40649,382,7,342.943,68.6
104710063,https://yokatlas.yok.gov.tr/lisans.php?y=104710063,GÜMÜÞHANE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104710063,(4 Yýllýk),GÜMÜÞHANE,Devlet,Ücretsiz,Örgün,Doldu#,84,82,34,82,1024139,1197358,,571000,231.27927,216.1948,,240.66854,84,82,82,82,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,80,2,84,82,0,84,0,1,4,4,231.27927,0,1024139,0,290.14645,423,17,330.499,66.1
103730079,https://yokatlas.yok.gov.tr/lisans.php?y=103730079,ERZURUM TEKNÝK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103730079,(ÝÖ)(4 Yýllýk),ERZURUM,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,54,41,5,62,1030342,1102178,,785000,230.73312,225.06369,,213.21516,54,41,41,62,Edebiyat Fakültesi,SÖZEL,ÝÖ-Ücretli,50,2,54,52,0,54,0,1,8,8,230.73312,0,1030342,0,262.44344,678,7,327.254,65.5
102610194,https://yokatlas.yok.gov.tr/lisans.php?y=102610194,SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102610194,(4 Yýllýk),SÝVAS,Devlet,Ücretsiz,Örgün,Doldu#,79,62,12,62,1033822,1140558,,731000,230.42794,221.60244,,220.54376,79,62,62,62,Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,79,62,0,79,0,1,8,8,230.42794,0,1033822,0,344.6699,127,14,325.675,65.1
104710318,https://yokatlas.yok.gov.tr/lisans.php?y=104710318,GÜMÜÞHANE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104710318,(4 Yýllýk),GÜMÜÞHANE,Devlet,Ücretsiz,Örgün,Doldu#,64,62,21,62,1034627,1088772,,618000,230.35788,226.27903,,234.427,64,62,62,62,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,10,10,230.35788,0,1034627,0,307.74654,298,12,332.698,66.5
105210108,https://yokatlas.yok.gov.tr/lisans.php?y=105210108,IÐDIR ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105210108,(4 Yýllýk),IÐDIR,Devlet,Ücretsiz,Örgün,Doldu#,64,62,10,62,1036420,1230790,,800000,230.19553,212.86273,,210.21635,64,62,62,62,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,60,2,64,62,0,64,0,1,6,6,230.19553,0,1036420,0,287.73017,442,8,338.041,67.6
107110184,https://yokatlas.yok.gov.tr/lisans.php?y=107110184,MARDÝN ARTUKLU ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107110184,(Arapça)(4 Yýllýk),MARDÝN,Devlet,Ücretsiz,Örgün,Doldu#,32,31,3,31,1040691,1332458,,689000,229.80851,201.65286,,225.48748,32,31,31,31,Edebiyat Fakültesi,SÖZEL,Ücretsiz,30,1,32,31,0,32,0,1,5,5,229.80851,0,1040691,0,381.6038,42,3,343.202,68.6
101430343,https://yokatlas.yok.gov.tr/lisans.php?y=101430343,ATATÜRK ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101430343,(ÝÖ)(4 Yýllýk),ERZURUM,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,84,82,14,82,1052288,1089238,,667000,228.78027,226.2413,,228.15021,84,82,82,82,Ýletiþim Fakültesi,SÖZEL,ÝÖ-Ücretli,80,2,84,82,0,84,0,1,11,11,228.78027,0,1052288,0,372.54502,57,25,331.099,66.2
102310346,https://yokatlas.yok.gov.tr/lisans.php?y=102310346,YOZGAT BOZOK ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102310346,(4 Yýllýk),YOZGAT,Devlet,Ücretsiz,Örgün,Doldu#,84,82,13,82,1055895,1144784,,647000,228.45293,221.21147,,230.73319,84,82,82,82,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,80,2,84,82,0,84,0,1,10,10,228.45293,0,1055895,0,364.923,72,14,340.152,68
108010394,https://yokatlas.yok.gov.tr/lisans.php?y=108010394,NEVÞEHÝR HACI BEKTAÞ VELÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Halkbilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108010394,(4 Yýllýk),NEVÞEHÝR,Devlet,Ücretsiz,Örgün,Doldu#,54,52,11,52,1056731,1399563,,768000,228.37638,192.41282,,215.87451,54,52,52,52,Fen-Edebiyat Fakültesi,SÖZEL,Ücretsiz,50,2,54,52,0,54,0,1,10,10,228.37638,0,1056731,0,339.64828,144,10,332.795,66.6
